Hydraulic Gradient between: [61611701 61611703 61611704 61611706] for 6000 m/d 
1990-07-05, 0.0012829403679361587, 2.8096394057801874
1990-10-19, 0.0017423590173219876, 3.8157662479351524
1991-08-23, 0.0012200535383696915, 2.6719172490296246
1992-02-21, 0.0014239381191329065, 3.1184244809010653
1992-03-27, 0.00142624567537297, 3.1234780290668045
1992-04-15, 0.001267637160554344, 2.7761253816140132
1992-05-26, 0.0013845597662967093, 3.0321858881897934
1992-06-25, 0.0011127261872409156, 2.436870350057605
1992-07-21, 0.0015644378898328247, 3.426118978733886
1992-08-12, 0.0012302295898270583, 2.6942028017212576
1992-09-04, 0.0012586445752204658, 2.7564316197328202
1992-10-20, 0.0013955579216275958, 3.0562718483644344
1992-11-10, 0.0015912839016439461, 3.4849117446002422
1992-12-22, 0.0015141067532736955, 3.315893789669393
1993-01-12, 0.0014261886185319207, 3.123353074584906
1993-02-16, 0.0005878307120672115, 1.2873492594271931
1993-03-15, 0.0011984787174787604, 2.6246683912784854
1993-04-19, 0.0010659203484698816, 2.3343655631490408
1993-05-17, 0.0010807630613863491, 2.366871104436105
1993-06-22, 0.0012219275452005644, 2.676021323989236
1993-07-20, 0.0013719266837078357, 3.0045194373201602
1993-08-11, 0.0019198108200745145, 4.204385695963186
1993-09-28, 0.001405073835995162, 3.0771117008294047
1993-10-19, 0.001683144696196079, 3.686086884669413
1993-11-24, 0.0015754898805241456, 3.4503228383478786
1994-01-06, 0.0015637555080363406, 3.4246245625995857
1994-01-27, 0.0014756927922016199, 3.2317672149215473
1994-02-03, 0.0012173016970221018, 2.665890716478403
1994-02-10, 0.001505968971854432, 3.298072048361206
1994-02-17, 0.0013419673445222307, 2.9389084845036852
1994-02-24, 0.0016397522715075091, 3.591057474601445
1994-03-31, 0.0012379764559226451, 2.711168438470593
1994-05-03, 0.0013240660652536795, 2.8997046829055577
1994-05-25, 0.0008389374447614356, 1.8372730040275438
1994-06-23, 0.0011032020050391355, 2.4160123910357068
1994-07-21, 0.0012310486514657765, 2.6959965467100506
1994-08-24, 0.0008781676372258421, 1.923187125524594
1994-09-22, 0.0015016134012735853, 3.2885333487891515
1994-10-31, 0.001475285387895645, 3.230874999491463
1994-11-29, 0.001448391869603473, 3.171978194431606
1994-12-22, 0.0013411693573694393, 2.937160892639072
1995-01-25, 0.0015072593491128607, 3.300897974557165
1995-02-23, 0.0010533042981050787, 2.3067364128501224
1995-03-24, 0.0017117958839999855, 3.7488329859599685
1995-04-27, 0.0010108552141644294, 2.2137729190201005
1995-05-24, 0.0017550385078369363, 3.84353433216289
1995-06-22, 7.443185676634436e-05, 0.16300576631829414
1995-08-02, 0.0016365909493033601, 3.5841341789743586
1995-08-28, 0.0007757728681943118, 1.6989425813455428
1995-08-29, 0.0005489582064607181, 1.2022184721489726
1995-09-28, 0.001249856480922499, 2.737185693220273
1995-10-25, 0.001357478495050705, 2.9728779041610434
1995-11-27, 0.0012644248240175717, 2.7690903645984823
1995-12-18, 0.0012616233457567682, 2.7629551272073223
1996-01-29, 0.001199680992149871, 2.6273013728082173
1996-02-21, 0.0006114430279318508, 1.3390602311707531
1996-03-20, 0.0012851767152323287, 2.8145370063587998
1996-04-26, 0.0013101426737436494, 2.8692124554985923
1996-05-21, 0.000868526615102441, 1.9020732870743458
1996-06-26, 0.0010416588864881355, 2.2812329614090165
1996-07-29, 0.0008973293504598333, 1.965151277507035
1996-08-20, 0.0010901500505004454, 2.3874286105959754
1996-09-23, 0.0008778352343416963, 1.9224591632083148
1996-09-24, 0.0006037195194952143, 1.3221457476945193
1996-10-25, 0.00046439077326314445, 1.0170157934462865
1996-12-16, 0.0016063985210503237, 3.5180127611002088
1997-01-14, 0.0014054265167851398, 3.0778840717594558
1997-02-19, 0.001103091577993831, 2.41577055580649
1997-03-24, 0.0013094079648399233, 2.8676034429994317
1997-05-05, 0.0011051325056221715, 2.4202401873125554
1997-06-05, 0.0005965834796267814, 1.306517820382651
1997-06-27, 0.0011635385902203296, 2.5481495125825218
1997-07-23, 0.0009995987893548293, 2.189121348687076
1997-08-20, 0.0014660494911789296, 3.210648385681856
1997-09-18, 0.0013278799449517689, 2.908057079444374
1997-10-21, 0.0014478838762465663, 3.1708656889799802
1997-11-14, 0.0014215643176895367, 3.1132258557400854
1997-12-17, 0.001352174106874459, 2.961261294055065
1998-01-27, 0.0011354987567814532, 2.4867422773513823
1998-03-11, 0.0005757455006266564, 1.2608826463723775
1998-04-14, 0.0007159602544179825, 1.5679529571753816
1998-05-11, 0.000365752614323935, 0.8009982253694176
1998-06-25, 0.0007754902287263699, 1.6983236009107499
1998-07-22, 0.0009864842119460876, 2.160400424161932
1998-08-18, 0.0008767193301987244, 1.9200153331352063
1998-09-17, 0.0010659302428286934, 2.3343872317948384
1998-10-30, 0.00127379111286293, 2.7896025371698165
1998-11-20, 0.001094089475497736, 2.3960559513400415
1998-12-21, 0.0016933461764680959, 3.70842812646513
1999-01-25, 0.0009044651938394974, 1.9807787745084993
1999-02-16, 0.0005901759278410949, 1.2924852819719979
1999-03-23, 0.00011652320811864711, 0.2551858257798371
1999-06-15, 0.0004142754346592997, 0.9072632019038663
1999-11-05, 0.0004149534650313663, 0.9087480884186921
2000-02-11, 0.0009024898289254089, 1.9764527253466453
2000-06-16, 0.0004009301627547468, 0.8780370564328954
2000-08-17, 0.0007098497610724029, 1.5545709767485623
2000-11-17, 0.00044197745573471085, 0.9679306280590168
2001-02-16, 0.00020152411282397094, 0.4413378070844964
2001-05-28, 7.435081009756008e-05, 0.16282827411365658
